rain,radarX,radarY,date,text,latlon,tiffile,labels
4891.0,397.0,399.0,20110712,Prio 2 TS202 DV:WATEROVERLAST GOUDESTEIN 13 DORDRECHT http://bit.ly/nwGKOW,"(52.32486, 5.61207)",ahn2_5_26hn1.tif,1
1274.0,408.0,471.0,20110712,"@rikuitreek: wij krijgen hier wateroverlast, willen jullie ook een beetje ;))","(51.6938639, 5.6582586)",ahn2_5_45hn1.tif,1
4908.0,415.0,370.0,20110712,Brandweer Zwolle   Naar Wateroverlast.. 1x..,"(52.55314621, 5.90492475)",ahn2_5_21dn1.tif,1
4908.0,415.0,370.0,20110712,Brandweerkampen nog steeds geen melding... Van Wateroverlast..,"(52.55291562, 5.90498268)",ahn2_5_21dn1.tif,1
3773.0,429.0,374.0,20110712,PRIO 2 Wateroverlast : : Sassenstraat : 47 A 8011PB Zwolle 1630,"(52.5102698, 6.095531)",ahn2_5_21gz1.tif,1
3773.0,429.0,374.0,20110712,PRIO 2 Wateroverlast : : Sassenstraat : 47 A 8011PB Zwolle 1630 #p2000 #watiserloos,"(52.510679, 6.0942116)",ahn2_5_21gz1.tif,1
236.0,439.0,512.0,20110712,Het is hier benauwd en drukkend weer; de stilte voor de storm?! Wordt zelfs voor wateroverlast gewaarschuwd! #lieverniet,"(51.31619753, 6.02422518)",ahn2_5_58bn2.tif,1
408.0,339.0,429.0,20110713,Vandaag een dag van waterschade bekijken en de tour de france.... en verder even helemaal nix...,"(52.1119739, 4.7581454)",ahn2_5_31dn1.tif,1
183.0,364.0,431.0,20110713,@sbouman wateroverlast in provincie Utrecht (o.a. politie gaat kopje onder in tunnel #Houten ) http://t.co/GRVIgrb” moeilijk hè parkeren??,"(52.07348012, 5.10747432)",ahn2_5_31hz2.tif,1
613.0,399.0,395.0,20110713,PRIO 2 Wateroverlast : Tuintotaal/Welkoop OMS 04139 : Krommekamp : 3 3848CA Harderwijk 7232,"(52.3527674, 5.6400705)",ahn2_5_26hn1.tif,1
814.0,409.0,392.0,20110713,PRIO 2 Wateroverlast : Hotel Vennendal Landgoedhotel : Vennenpad : 5 8072PX Nunspeet 7142,"(52.3702655, 5.7869908)",ahn2_5_27cn1.tif,1
660.0,427.0,375.0,20110713,"""snelheidsbeperking door wateroverlast"" ? Joh, dat is de IJssel !","(52.50057339, 6.05598887)",ahn2_5_21gz1.tif,1
144.0,438.0,402.0,20110713,PRIO 2 Wateroverlast : : Amstellaan : Deventer 2830,"(52.255057, 6.180473)",ahn2_5_33en2.tif,1
212.0,466.0,386.0,20110713,"@Ldofferhoff yo! Leef je nog? Hoe is het daar, begint de zon al te vervelwn? Dan moet je snel hier komen... Er is weer wateroverlast...","(52.36676468, 6.59849343)",ahn2_5_28dn2.tif,1
6775.0,298.0,446.0,20110714,Prio 2 S-GRAVENZANDE (GZ) WOUTERSWEG - N467 16 N467 Wateroverlast 6570: BRAN | Haaglanden | 1500517 BRW s-Graven... http://bit.ly/riYuuF,"(51.9897232, 4.1655773)",ahn2_5_37bn1.tif,1
6775.0,298.0,446.0,20110714,Prio 2 S-GRAVENZANDE (GZ) WOUTERSWEG - N467 16 N467 Wateroverlast 7733: BRAN | Haaglanden | 1500517 BRW s-Graven... http://bit.ly/qEOXNK,"(51.9897232, 4.1655773)",ahn2_5_37bn1.tif,1
6374.0,313.0,451.0,20110714,"Zomer???? Lees alleen maar stormschade en wateroverlast 
Hoor geen gezeur meer over extreme droogte Wat willen we nou????","(51.93474793, 4.37181026)",ahn2_5_37ez2.tif,1
6576.0,315.0,452.0,20110714,Flinke wateroverlast in Schiedam http://bit.ly/qgZCT3 #schiedam,"(51.92516352, 4.39630432)",ahn2_5_37ez2.tif,1
6773.0,320.0,443.0,20110714,"enorme wateroverlast, de sloten lopen over en de melkput inmiddels ook.. http://lockerz.com/s/120133310","(52.006001, 4.476671)",ahn2_5_37fn1.tif,1
4974.0,322.0,497.0,20110714,Wateroverlast? Hier in nederland? Nee joh!,"(51.5363702, 4.4419219)",ahn2_5_49en2.tif,1
2405.0,354.0,400.0,20110714,Wordt tijd dat zwembaden behalve opblaasbaar ook zelflozend worden. #overstroming #rotweer,"(52.35038501, 5.00388807)",ahn2_5_25gn2.tif,1
2962.0,358.0,364.0,20110714,Te koop complete tent met BBQ. Zgan Alleen een beetje waterschade.  http://t.co/o5oBJpp,"(52.65769728, 5.09950607)",ahn2_5_19fn2.tif,1
3074.0,367.0,491.0,20110714,PRIO 2 6733 WATERTORENSTRAAT 59 TILBURG WATEROVERLAST (INC: 09) #p2000 #watiserloos,"(51.5575296, 5.0724224)",ahn2_5_50fn1.tif,1
3141.0,368.0,491.0,20110714,PRIO 1 6733 HEUVELSTRAAT 256 TILBURG WATEROVERLAST #p2000 #watiserloos,"(51.557005, 5.0889772)",ahn2_5_50fn1.tif,1
1802.0,370.0,356.0,20110714,Hahaha op buienradar zie je dat #Enkhuizen droog blijft! Niks geen wateroverlast!,"(52.71428141, 5.2798262)",ahn2_5_15cz2.tif,1
1168.0,478.0,408.0,20110714,"Zomer in #nl en er raken gewoon mensen in #denhaag gewond vanwege omvallende bomen,tunnel dicht vanwege wateroverlast waar is de zomer?","(52.1683882, 6.7205214)",ahn2_5_34ez2.tif,1
142.0,422.0,409.0,20110715,PRIO 2 Wateroverlast : RIWIS Zorg en Welzijn OMS 00350 : Henri Dunantlaan : 2 7312BE Apeldoorn 7732,"(52.2106159, 5.9424603)",ahn2_5_33bn1.tif,1
1250.0,401.0,296.0,20110716,RT @ZwareJongens: Hoe noem je een hamburgerrestaurant met wateroverlast? Lek Donalds! Heh! Heh! #lol,"(53.20147657, 5.80238188)",ahn2_5_06cz1.tif,1
1482.0,491.0,401.0,20110716,Spanjaard claimt enorm bedrag na waterschade aan de #Wooldrikshoekweg. #Expert nu ter plaatse.,"(52.21899604, 6.92386281)",ahn2_5_35an1.tif,1
642.0,261.0,507.0,20110718,"Sneeuw in de alpen verwacht tijdens tour, loodgieters maken overuren door t wateroverlast.. Last minutes zo goed als op. welkom zomer","(51.4877689, 3.6047399)",ahn2_5_65dn1.tif,1
3321.0,343.0,349.0,20110718,Hoe om te gaan met wateroverlast en het waterschap....geeft stresss bij agrariers.,"(52.7983975, 4.9098241)",ahn2_5_14gn1.tif,1
52.0,319.0,438.0,20110720,"Goedemorgen vanuit 079 wordt weer stralende dag
hopelijk is de wateroverlast op GCGG geen belemmering meer om te kunnen golfen vandaag #golf","(52.04229849, 4.47306072)",ahn2_5_30hz1.tif,1
17.0,335.0,459.0,20110720,"RT @Radio_Decibel: op de A20 bij Nieuwekerk a/d IJssel is er sprake van wateroverlast , zie de foto http://yfrog.com/keb3nwbj","(51.8543395, 4.6714748)",ahn2_5_38cz2.tif,1
302.0,347.0,461.0,20110721,Dinsdagavond weer in NL aangekomen. Gisteren alles opgeruimd en vandaag klussen aan de nieuwe schuur #afvoer #wateroverlast,"(51.82592964, 4.82791042)",ahn2_5_38dz2.tif,1
18.0,390.0,296.0,20110722,RT @ZwareJongens: Hoe noem je een hamburgerrestaurant met wateroverlast? Lek Donalds! Heh! Heh!,"(53.21399606, 5.65711417)",ahn2_5_05hz1.tif,1
1493.0,367.0,487.0,20110724,PRIO 2 6735 FLAT TIWOS LIFT PEROSISTRAAT 345 TILBURG WATEROVERLAST (INC: 07) #p2000 #watiserloos,"(51.5936834, 5.0741518)",ahn2_5_44hz1.tif,1
2030.0,424.0,435.0,20110724,“@angelssyl: Volgens mij zwemmen mij vissen morgen niet meer in de vijver maar in de tuin #overstroming” LOL,"(51.99004936, 5.93068361)",ahn2_5_40bn1.tif,1
999.0,382.0,473.0,20110727,"@LuukvA Jee, wat vervelend. Was hier een week of 4 geleden. Sterkte! #waterschade","(51.6972919, 5.30605854)",ahn2_5_45cn2.tif,1
2307.0,429.0,374.0,20110727,Melding BRW (27-07 20:29): PRIO 2  Wateroverlast : Huisartsenpraktijk Segers Jansen Lemmens : TER PELKWIJKPARK : 11 A 8011SG ZWOLLE 1630,"(52.5116403, 6.0980077)",ahn2_5_21gz1.tif,1
2307.0,429.0,374.0,20110727,PRIO 2 Wateroverlast : Huisartsenpraktijk Segers Jansen Lemmens : Ter Pelkwijkpark : 11 A 8011SG Zwolle 1630,"(52.5108701, 6.0988403)",ahn2_5_21gz1.tif,1
2307.0,429.0,374.0,20110727,PRIO 2 Wateroverlast : Huisartsenpraktijk Segers Jansen Lemmens : Ter Pelkwijkpark : 11 A 8011SG Zwolle 1630 #p2000 #watiserloos,"(52.5108551, 6.0983539)",ahn2_5_21gz1.tif,1
1107.0,432.0,372.0,20110727,PRIO 2 Wateroverlast : : Abelenlaan : 22 8024CV Zwolle 1634,"(52.5235848, 6.1372087)",ahn2_5_21gz2.tif,1
1107.0,432.0,372.0,20110727,PRIO 2 Wateroverlast : : Abelenlaan : 22 8024CV Zwolle 1634 #p2000 #watiserloos,"(52.5241061, 6.1372175)",ahn2_5_21gz2.tif,1
386.0,467.0,362.0,20110727,Overstroming hier!,"(52.5777218, 6.64248075)",ahn2_5_22gn1.tif,1
6655.0,398.0,398.0,20110728,PRIO 2 Wateroverlast : : Harderwijkerweg - N303 : Harderwijk 7231,"(52.3274957, 5.6193905)",ahn2_5_26hn1.tif,1
6655.0,398.0,398.0,20110728,PRIO 2 Wateroverlast : Broekhuis (garage) : Zuiderbreedte : 40 3845MC Harderwijk 7232,"(52.3258233, 5.6158664)",ahn2_5_26hn1.tif,1
4506.0,398.0,401.0,20110728,PRIO 2 Wateroverlast : Hartenberg : Stationsstraat : 74 B 3851NK Ermelo 7441,"(52.2998508, 5.6212533)",ahn2_5_26hz1.tif,1
4448.0,399.0,394.0,20110728,PRIO 2 Wateroverlast : Uitlaat Service Nederland Centuri OMS 4246 : Celsiusstraat : 12 -14 3846BL Harderwijk 7242,"(52.3595734, 5.6472878)",ahn2_5_26hn1.tif,1
4615.0,399.0,400.0,20110728,PRIO 2 Wateroverlast : : Harderwijkerweg - N303 : 114 a 3852AG Ermelo 7341,"(52.3151177, 5.6273319)",ahn2_5_26hz1.tif,1
75.0,399.0,498.0,20110728,WOOOOW “@Martijn_Geels: Bekijk deze video -- #wateroverlast #Veldhoven http://t.co/rbS9Mkm via @youtube”,"(51.46836664, 5.50579758)",ahn2_5_51gn1.tif,1
7963.0,400.0,396.0,20110728,PRIO 2 Wateroverlast : : Duivenkamp : 63 3848AW Harderwijk 7242,"(52.3435204, 5.6500413)",ahn2_5_26hn1.tif,1
7595.0,400.0,397.0,20110728,PRIO 2 Wateroverlast : Bouw en Infra Park OMS 4210 : Ceintuurbaan : 2 3847LG Harderwijk 7232,"(52.3336122, 5.6453751)",ahn2_5_26hn1.tif,1
8055.0,413.0,396.0,20110728,PRIO 2 Wateroverlast : Foreesten De Hotel OMS 4112 : Gortelseweg : 8 8076PS Vierhouten 7143,"(52.3316223, 5.8320586)",ahn2_5_27cn2.tif,1
8055.0,413.0,396.0,20110728,PRIO 2 Wateroverlast : Foreesten De Hotel OMS 4112 : Gortelseweg : 8 8076PS Vierhouten 7091 (OvDB Alarmeren: ja),"(52.3316223, 5.8320586)",ahn2_5_27cn2.tif,1
7479.0,413.0,397.0,20110728,PRIO 2 Wateroverlast : Verburg - ter Horst M C : Niersenseweg : 20 8076PW Vierhouten 7171,"(52.329398, 5.830002)",ahn2_5_27cn2.tif,1
807.0,420.0,439.0,20110728,"@Apie74 minder kerel, wateroverlast? Of storing?","(51.95666193, 5.86632398)",ahn2_5_40az2.tif,1
3557.0,424.0,392.0,20110728,PRIO 2 Wateroverlast : Horst : Hoefijzerweg : 15 8161BR Epe 7632,"(52.3599085, 6.0016105)",ahn2_5_27dn2.tif,1
406.0,431.0,400.0,20110728,PRIO 2 Wateroverlast : : Vaassenseweg : Terwolde 7938,"(52.2850767, 6.0824863)",ahn2_5_27gz1.tif,1
2727.0,433.0,388.0,20110728,PRIO 2 Wateroverlast : Kazerne Wijhe : Industrieweg : 6 8131VZ Wijhe 2531,"(52.3828335, 6.1305953)",ahn2_5_27ez2.tif,1
3215.0,434.0,388.0,20110728,PRIO 2 Wateroverlast : : Schimmelpennincklaan : 13 8131VW Wijhe 2530,"(52.3819101, 6.1373509)",ahn2_5_27ez2.tif,1
2889.0,444.0,388.0,20110728,PRIO 2 Wateroverlast : Netco Bv Jt International : Zompstraat : 2 8102HX Raalte 2630,"(52.376424, 6.2861899)",ahn2_5_27fz2.tif,1
761.0,472.0,386.0,20110728,"Ja hoor, van alle plekken met wateroverlast laten ze beelden van Nijverdal zien. Veel waterpret daar.","(52.363544, 6.678179)",ahn2_5_28gn1.tif,1
1798.0,474.0,416.0,20110728,Een amfibie voertuig zou nu handig zijn. Straten onder water #overstroming door de regen.,"(52.1051274, 6.652953)",ahn2_5_34gn1.tif,1
1869.0,489.0,401.0,20110728,Onderweg naar enschede station NS. #regen #wateroverlast http://twitpic.com/5x9too,"(52.2210004, 6.8883975)",ahn2_5_34fn2.tif,1
504.0,416.0,334.0,20110803,«@NUnl Wateroverlast in delen Nederland: http://op.nu.nl/r1mmzV» Waar dan??? Hier weeeer niet!!! #zomer2011,"(52.8675, 5.9726388)",ahn2_5_16bz1.tif,1
1906.0,423.0,436.0,20110803,Me rembrabdt dicht... Dan maar weer naar huis! Volgende keer proberen... #waterschade,"(51.98259288, 5.91445612)",ahn2_5_40bn1.tif,1
3200.0,426.0,399.0,20110803,"Regent het eindelijk echt, hebben we geen weeralarm #wateroverlast #aquaplaining #sliks zeker droog in het westen","(52.29811459, 6.00904536)",ahn2_5_27dz2.tif,1
2856.0,432.0,390.0,20110803,Beetje wateroverlast http://t.co/9Pd12hP,"(52.3684482, 6.1107427)",ahn2_5_27gn1.tif,1
4402.0,433.0,387.0,20110803,PRIO 1 Wateroverlast : : Veerweg : 24 Wijhe 2530,"(52.3899788, 6.1320373)",ahn2_5_27ez2.tif,1
4402.0,433.0,387.0,20110803,PRIO 2 Wateroverlast : : Veerstraat : 24 8131CC Wijhe 2531,"(52.3899788, 6.1320373)",ahn2_5_27ez2.tif,1
5001.0,443.0,387.0,20110803,PRIO 2 Wateroverlast : : Bergmolenstraat : 62 8101BT Raalte 2630,"(52.3816735, 6.2706097)",ahn2_5_27fz2.tif,1
4924.0,444.0,386.0,20110803,PRIO 2 Wateroverlast : : Hartkampweg : 61 thv 8101ZX Raalte 2630,"(52.387834, 6.276395)",ahn2_5_27fz2.tif,1
1845.0,462.0,369.0,20110803,Aaah! Raalte op het nieuws... Wateroverlast! :O #hvn,"(52.515654, 6.56621)",ahn2_5_22dz2.tif,1
5845.0,467.0,310.0,20110803,Allemaal meldingen van #wateroverlast in #Drenthe,"(53.02145814, 6.73513245)",ahn2_5_12gn2.tif,1
1109.0,415.0,370.0,20110804,Ik denk zometeen Stormschade .. Of Wateroverlast ..  http://t.co/UU7Z7ha,"(52.55345388, 5.90535465)",ahn2_5_21dn1.tif,1
688.0,443.0,387.0,20110804,Gelukkig zwemvliezen niet nodig . Wateroverlast opgelost in Raalte (@ Sharing eten & drinken) http://4sq.com/qE9GSY,"(52.3874002, 6.2762398)",ahn2_5_27fz2.tif,1
12.0,464.0,362.0,20110805,"@Mertinc nou de #zwem vliezen
 al aan #Wateroverlast","(52.57825374, 6.60889673)",ahn2_5_22dn2.tif,1
1647.0,281.0,524.0,20110806,Haha... M'n BB viel nog in de garantie en is dus nu gemaakt:-) Maar hij had waterschade en normaal zit dat niet in de garantie,"(51.33234401, 3.86174633)",ahn2_5_67ez2.tif,1
2493.0,332.0,381.0,20110806,PRIO 2 MIDDELWEG 176 UITGEEST WATEROVERLAST [ 634 ] #p2000 #watiserloos,"(52.5275884, 4.7131085)",ahn2_5_19cz2.tif,1
1855.0,456.0,443.0,20110806,PRIO 2 Wateroverlast : : Kwartellaan : 80 7071JM Ulft 8832,"(51.8937743, 6.3701148)",ahn2_5_41cn1.tif,1
2257.0,456.0,444.0,20110806,Wateroverlast in #Ulftse #vogelbuurt,"(51.8853554, 6.362324)",ahn2_5_41cn1.tif,1
58.0,331.0,381.0,20110807,Hoop dat er geen overstroming komt door het vaartuig wat water maakte.,"(52.53014201, 4.70318603)",ahn2_5_19cz2.tif,1
1162.0,346.0,487.0,20110808,@Mamamaartje1981 hoop niet voor je dat je in de buurt van #Parijs zit zuinig #wateroverlast daar,"(51.60512309, 4.7917223)",ahn2_5_44dz1.tif,1
1280.0,422.0,455.0,20110808,"#wezijnbegonnen je kunt van mening verschillen wAnneer iets schoon is, maar de troep van de tsunami is al weer weg. #overstroming","(51.81998277, 5.88127587)",ahn2_5_40cz2.tif,1
2996.0,447.0,414.0,20110808,PRIO 2 Wateroverlast : : Lage Lochemseweg : 23 7231PK Warnsveld 8232,"(52.1466501, 6.2789131)",ahn2_5_33hn2.tif,1
1439.0,490.0,390.0,20110808,Mensen dit is toch geen zomer!? Gelukkig geen wateroverlast op de zaak... tot nu toe... #TASTE! http://4sq.com/ptbKo0,"(52.3131489, 6.92705154)",ahn2_5_28hn2.tif,1
112.0,345.0,398.0,20110809,"Huizen onwoonbaar door wateroverlast: Ondergelopen kelders, schimmel en zelfs kortsluiting. Tientallen bewoners ...  http://bit.ly/lewasE","(52.3744464, 4.87724304)",ahn2_5_25ez1.tif,1
112.0,345.0,398.0,20110809,"AT5 Huizen onwoonbaar door wateroverlast: Ondergelopen kelders, schimmel en zelfs kortsluiting. Tientallen bewon...  http://bit.ly/hqYFuN","(52.3744464, 4.87724304)",ahn2_5_25ez1.tif,1
1.0,392.0,504.0,20110810,#opknappen #klussen #waterschade (@ Schoonheidssalon Katharos) http://4sq.com/n6thcD,"(51.42699413, 5.39771229)",ahn2_5_51dn2.tif,1
7.0,399.0,441.0,20110810,@Welloe ja dat heb ik wel gemerkt! Waterschade valt niet onder garantie hè?(voortgevaldat) föhn ik dat plaatje dan niet krom ofzo!?,"(51.95668817, 5.58273731)",ahn2_5_39ez2.tif,1
57.0,318.0,454.0,20110812,@martinvandam vandaar het klussen deze week... Je huis omgetoverd in een enorm aquarium?? #veelvruchtwater #wateroverlast #overstroming,"(51.90478513, 4.44187501)",ahn2_5_37gn2.tif,1
35.0,432.0,378.0,20110813,@jasper_schipper haha jaa' ik heb eigenlijk waterschade zegmaar(: hahaha,"(52.47386935, 6.12494154)",ahn2_5_27en2.tif,1
48.0,340.0,363.0,20110814,"Hahahahahahahahaha ""vind ik leuk"" :') ""@telegraaf: Watermuseum kampt met wateroverlast http://t.co/zebvxpp""","(52.672524, 4.8435381)",ahn2_5_19bn2.tif,1
1310.0,397.0,422.0,20110814,Lol “: Wateroverlast bij Watermuseum http://t.co/Bp9A4FC”,"(52.12594622, 5.57528823)",ahn2_5_32gn2.tif,1
2704.0,422.0,433.0,20110814,@medema #watermuseum. Was daar vanmiddag en er was niets meer vd wateroverlast te merken. Wateroverlast is wel thema deze zomer in #Arnhem,"(52.00559, 5.902136)",ahn2_5_40bn1.tif,1
1520.0,428.0,365.0,20110814,PRIO 2 Wateroverlast : : Burgemeester Royerplein : 6 8061GE Hasselt 1830,"(52.590551, 6.0886904)",ahn2_5_21gn1.tif,1
2731.0,455.0,412.0,20110814,PRIO 2 Wateroverlast : : Dillenburg : 146 7242BG Lochem 8135,"(52.1609126, 6.4042148)",ahn2_5_34az1.tif,1
2007.0,491.0,332.0,20110814,RT @MarkVisser Watermuseum Arnhem dicht door wateroverlast. http://t.co/AqebDTK,"(52.80708583, 7.03908514)",ahn2_5_18cn2.tif,1
2.0,428.0,388.0,20110815,PRIO 2 Wateroverlast : : Rooboerskamp : 26 8181TP Heerde 6841,"(52.3904043, 6.0498802)",ahn2_5_27ez1.tif,1
8.0,382.0,414.0,20110816,Nieuws gelezen??? Overstroming op Waterdreef Amersfoort door een moeder waar de dochter van op kamp gaat :'(,"(52.20376492, 5.37724972)",ahn2_5_32bz1.tif,1
4.0,369.0,491.0,20110817,PRIO 2 6733 POST DE SPOORLAAN 21 TILBURG (TIL086) WATEROVERLAST (INC: 07) #p2000 #watiserloos,"(51.5592043, 5.0946312)",ahn2_5_50fn1.tif,1
19.0,382.0,472.0,20110817,Overstroming heerst net gedoucht nu spelen op iPhone,"(51.71220083, 5.30187532)",ahn2_5_45az2.tif,1
758.0,387.0,476.0,20110818,@sannevanengelen Wateroverlast in Asten las ik. Hoe is 't bij jullie?,"(51.6718347, 5.37046653)",ahn2_5_45dn1.tif,1
3409.0,405.0,504.0,20110818,Beetje wateroverlast op de stoep voor ons huis http://t.co/4TdgiTc,"(51.4154767, 5.56889077)",ahn2_5_51gz2.tif,1
3690.0,415.0,506.0,20110818,Brandweer Demonstratie zorgt in Someren voor wateroverlast #mza klanten drijven spontaan weg #tentje  http://t.co/KHuiAeO,"(51.38642176, 5.71380483)",ahn2_5_51hz2.tif,1
3085.0,427.0,569.0,20110818,RT @politielbz: #noodweer Er is wateroverlast door heel Zuid-Limburg. Vooral Valkenburg is getroffen door fikse wateroverlast.,"(50.8419322, 5.7839488)",ahn2_5_69bz1.tif,1
2755.0,441.0,561.0,20110818,Valkenburg heeft gewonnen met de wateroverlast volgens @politielbz,"(50.89901242, 5.98660055)",ahn2_5_69en2.tif,1
13.0,310.0,461.0,20110819,“@112fotosite: Spijkenisse - Waterbeddenwinkel getroffen door wateroverlast     http://t.co/5zZDxRZ… (cont) http://t.co/YNa3guw”,"(51.85753004, 4.31654879)",ahn2_5_37gz1.tif,1
101.0,363.0,488.0,20110819,PRIO 2 6735 BRESKENSSTRAAT TILBURG WATEROVERLAST (INC: 04) #p2000 #watiserloos,"(51.585019, 5.017727)",ahn2_5_50en2.tif,1
344.0,439.0,496.0,20110821,Nu alles in de aanbieding #waterschade #kindermarkt,"(51.45346995, 6.05268754)",ahn2_5_52gn1.tif,1
37.0,429.0,372.0,20110822,Melding BRW (22-08 17:03): PRIO 2  Wateroverlast : LASSUSLAAN : ZWOLLE 1631,"(52.5272977, 6.0898494)",ahn2_5_21gz1.tif,1
37.0,429.0,372.0,20110822,PRIO 2 Wateroverlast : : Lassuslaan : Zwolle 1631,"(52.5272977, 6.0898494)",ahn2_5_21gz1.tif,1
37.0,429.0,372.0,20110822,PRIO 2 Wateroverlast : : Lassuslaan : Zwolle 1631 #p2000 #watiserloos,"(52.5249224, 6.0903927)",ahn2_5_21gz1.tif,1
881.0,364.0,399.0,20110823,Kijk dan ben je blij met gevulde billetjes Geen wateroverlast hier wel regen maar bovenal dikke lol. Fijne middag en tot later! X,"(52.347859, 5.148526)",ahn2_5_25hn2.tif,1
1567.0,379.0,444.0,20110823,omg hele overstroming in me kamer! #raamstondhelemaalopen!!!!,"(51.9466785, 5.2899393)",ahn2_5_39az2.tif,1
2638.0,391.0,508.0,20110823,Ik had beter met de boot naar Eindhoven kunnen gaan ! #noodweer #wateroverlast #tunnelsblank,"(51.39499782, 5.37883623)",ahn2_5_51dz1.tif,1
2100.0,392.0,497.0,20110823,Straks naar huis zwemmen?? #noudatweer #onweer #wateroverlast #nosop3 http://t.co/f5QjRR9 http://t.co/YohfXU7 http://t.co/SyPuM15,"(51.48792473, 5.40026967)",ahn2_5_51bz2.tif,1
2883.0,398.0,502.0,20110823,@MijnReizen Zon? Wat is dat? Zondvloed hier! Eindhoven in de ban van wateroverlast!  http://t.co/nzJDPKt,"(51.43937424, 5.47869679)",ahn2_5_51gn1.tif,1
576.0,317.0,451.0,20110824,Te veel water en je hebt 'wateroverlast'. Hoe noem je dit: 'wateronderlast'??,"(51.93478, 4.427994)",ahn2_5_37ez2.tif,1
827.0,345.0,398.0,20110824,AT5 Waternet kon lekkage Marnixstraat voorkomen: De wateroverlast die de bewoners en ondernemers rond de Marnixs...  http://t.co/IEorjiD,"(52.3727967, 4.8759308)",ahn2_5_25gn1.tif,1
827.0,345.0,398.0,20110824,Waternet kon lekkage Marnixstraat voorkomen: De wateroverlast die de bewoners en ondernemers rond de Marnixstraa...  http://t.co/w1IZUT3,"(52.3727967, 4.8759308)",ahn2_5_25gn1.tif,1
827.0,345.0,398.0,20110824,De wateroverlast in de Marnixstraat zat er aan te komen. Waternet had het kunnen voorkomen. http://t.co/RzPrc4X,"(52.3727967, 4.8759308)",ahn2_5_25gn1.tif,1
85.0,422.0,440.0,20110824,Door de overstroming hebben de mensen op Castellum Beach in de wintertijden geen eten.. Stort 100 euro op giro @heppener en @BvC71 1/2,"(51.94575107, 5.90171569)",ahn2_5_40bz1.tif,1
85.0,422.0,440.0,20110824,Help de overlevende van de overstroming bij Castellum Beach..giro @BvC71 of giro @heppener..we kunnen deze mensen niet laten stikken! Help..,"(51.94575107, 5.90171569)",ahn2_5_40bz1.tif,1
33.0,343.0,397.0,20110825,Flinke waterschade stadsdeelkantoor West: Een deel van het stadsdeelkantoor West bij het Bos en Lommerplein staa...  http://t.co/wRsi9Ih,"(52.37795703, 4.84642982)",ahn2_5_25bz2.tif,1
33.0,343.0,397.0,20110825,AT5 Flinke waterschade stadsdeelkantoor West: Een deel van het stadsdeelkantoor West bij het Bos en Lommerplein ...  http://t.co/u4sNcLJ,"(52.37795703, 4.84642982)",ahn2_5_25bz2.tif,1
33.0,343.0,397.0,20110825,Flinke waterschade in stadsdeelkantoor West door de heftige regen eerder deze week http://t.co/4Gz10oR,"(52.37795703, 4.84642982)",ahn2_5_25bz2.tif,1
257.0,378.0,420.0,20110825,In Oldenzaal was wateroverlast. Iets van Gert-Jan of Bob gehoord?,"(52.15866355, 5.3064564)",ahn2_5_32az2.tif,1
245.0,376.0,444.0,20110826,"""@ANWBverkeer: het water komt  met bakken uit de hemel  Wateroverlast o.a. op de #A20 bij Rotterdam.""  Mooi zit de ' kuip' ook een x vol .","(51.952331, 5.2484508)",ahn2_5_39az2.tif,1
3206.0,344.0,338.0,20110827,"Wateroverlast op N99 bij HP 13,0. Brandweer spuit water van de weg en daarom is er maar 1 rijbaan beschikbaar. #rtvnh","(52.889554, 4.935596)",ahn2_5_14en1.tif,1
