rain,radarX,radarY,date,latitude,longitude,labels,tiffile
895.0,336.0,463.0,2017-12-14,51.8173269,4.6728387,1,ahn2_5_38cz2.tif
1184.0,355.0,414.0,2017-12-14,52.2255862,5.0024745,1,ahn2_5_31en2.tif
1060.0,394.0,427.0,2017-12-14,52.0831534,5.5326483,1,ahn2_5_32gz1.tif
660.0,420.0,444.0,2017-12-14,51.9144204,5.8594223,1,ahn2_5_40cn2.tif
1185.0,431.0,429.0,2017-12-14,52.0356457,6.0448269,1,ahn2_5_40en1.tif
933.0,440.0,564.0,2017-12-14,50.8766863,5.965954,1,ahn2_5_69en2.tif
234.0,308.0,438.0,2017-12-15,52.0519299,4.3095004,1,ahn2_5_30gz1.tif
169.0,309.0,438.0,2017-12-15,52.0486955,4.3312772,1,ahn2_5_30gz1.tif
201.0,310.0,434.0,2017-12-15,52.0848653,4.3438004,1,ahn2_5_30gz1.tif
204.0,314.0,420.0,2017-12-15,52.2057332,4.4168608,1,ahn2_5_30en2.tif
174.0,321.0,437.0,2017-12-15,52.0567255,4.4911914,1,ahn2_5_30hz1.tif
104.0,324.0,435.0,2017-12-15,52.0685876,4.5393173,1,ahn2_5_30hz2.tif
40.0,330.0,418.0,2017-12-15,52.2079914,4.6484951,1,ahn2_5_31an1.tif
47.0,333.0,427.0,2017-12-15,52.1276577,4.6688508,1,ahn2_5_31cn2.tif
50.0,369.0,396.0,2017-12-15,52.3686057,5.2196016,1,ahn2_5_26cn1.tif
186.0,306.0,437.0,2017-12-16,52.0607032,4.2914242,1,ahn2_5_30dz2.tif
266.0,320.0,425.0,2017-12-16,52.1575487,4.4956865,1,ahn2_5_30fz1.tif
180.0,342.0,390.0,2017-12-16,52.4405227,4.8488767,1,ahn2_5_25bn2.tif
271.0,385.0,419.0,2017-12-16,52.1599381,5.4059205,1,ahn2_5_32bz2.tif
292.0,418.0,455.0,2017-12-16,51.8227034,5.826753,1,ahn2_5_40cz2.tif
324.0,323.0,437.0,2017-12-17,52.0524015,4.5205088,1,ahn2_5_30hz2.tif
580.0,338.0,466.0,2017-12-17,51.7913959,4.6970937,1,ahn2_5_44an2.tif
381.0,350.0,384.0,2017-12-17,52.4908555,4.9639485,1,ahn2_5_19gz2.tif
667.0,388.0,451.0,2017-12-17,51.8789453,5.4161892,1,ahn2_5_39dn2.tif
610.0,430.0,373.0,2017-12-17,52.5163749,6.1055733,1,ahn2_5_21gz1.tif
231.0,307.0,435.0,2017-12-18,52.0816684,4.2979493,1,ahn2_5_30gz1.tif
106.0,421.0,453.0,2017-12-18,51.8397577,5.8583634,1,ahn2_5_40cz2.tif
19.0,397.0,421.0,2017-12-19,52.1327081,5.5789118,1,ahn2_5_32gn2.tif
76.0,426.0,435.0,2017-12-19,51.9839647,5.9639026,1,ahn2_5_40bn1.tif
156.0,434.0,434.0,2017-12-19,51.9925824,6.0669523,1,ahn2_5_40en1.tif
35.0,307.0,435.0,2017-12-21,52.079373,4.3030745,1,ahn2_5_30gz1.tif
289.0,332.0,425.0,2017-12-22,52.1496188,4.6597668,1,ahn2_5_31az2.tif
177.0,304.0,436.0,2017-12-26,52.0711641,4.2676467,1,ahn2_5_30dz2.tif
167.0,307.0,439.0,2017-12-26,52.0477491,4.297448,1,ahn2_5_30gz1.tif
167.0,307.0,439.0,2017-12-26,52.0477491,4.297448,1,ahn2_5_30gz1.tif
162.0,314.0,434.0,2017-12-26,52.0877314,4.3993855,1,ahn2_5_30gz2.tif
106.0,333.0,425.0,2017-12-26,52.1442528,4.6723914,1,ahn2_5_31cn2.tif
106.0,333.0,425.0,2017-12-26,52.1442979,4.6724199,1,ahn2_5_31cn2.tif
158.0,364.0,429.0,2017-12-26,52.092401,5.104424,1,ahn2_5_31hz2.tif
135.0,428.0,481.0,2017-12-26,51.5928769,5.9269715,1,ahn2_5_46dz1.tif
982.0,305.0,437.0,2017-12-27,52.0674371,4.2766218,1,ahn2_5_30dz2.tif
852.0,311.0,433.0,2017-12-27,52.0967359,4.3675484,1,ahn2_5_30gn2.tif
865.0,312.0,435.0,2017-12-27,52.0723971,4.3730334,1,ahn2_5_30gz2.tif
653.0,326.0,456.0,2017-12-27,51.886682,4.5501418000000005,1,ahn2_5_37hn2.tif
701.0,337.0,441.0,2017-12-27,52.0115205,4.7104633,1,ahn2_5_38an2.tif
84.0,308.0,437.0,2017-12-28,52.0596805,4.3144523,1,ahn2_5_30gz1.tif
54.0,349.0,437.0,2017-12-28,52.0363095,4.8860663,1,ahn2_5_38en1.tif
996.0,307.0,434.0,2017-12-29,52.0889589,4.309654,1,ahn2_5_30gz1.tif
554.0,345.0,417.0,2017-12-29,52.2044743,4.8585615,1,ahn2_5_31bz2.tif
760.0,384.0,469.0,2017-12-29,51.7312021,5.3293733,1,ahn2_5_45bz1.tif
433.0,307.0,434.0,2017-12-30,52.0859805,4.3015796,1,ahn2_5_30gz1.tif
384.0,311.0,434.0,2017-12-30,52.0897799,4.3563105,1,ahn2_5_30gz1.tif
271.0,343.0,436.0,2017-12-30,52.0423547,4.7978428,1,ahn2_5_31dz1.tif
1194.0,309.0,438.0,2017-12-31,52.0555309,4.3227318,1,ahn2_5_30gz1.tif
1371.0,310.0,433.0,2017-12-31,52.0932938,4.3521434,1,ahn2_5_30gn1.tif
1429.0,319.0,426.0,2017-12-31,52.1468596,4.47584,1,ahn2_5_30hn1.tif
2451.0,332.0,456.0,2017-12-31,51.8865294,4.6310244,1,ahn2_5_38cn1.tif
2376.0,336.0,441.0,2017-12-31,52.0105866,4.7076225,1,ahn2_5_38an2.tif
3479.0,366.0,430.0,2017-12-31,52.0839458,5.1365004,1,ahn2_5_31hz2.tif
347.0,298.0,444.0,2018-01-01,52.006113,4.1682325,1,ahn2_5_37bn1.tif
276.0,301.0,445.0,2018-01-01,51.9962898,4.2063175,1,ahn2_5_37bn1.tif
432.0,307.0,438.0,2018-01-01,52.0497143,4.3048793,1,ahn2_5_30gz1.tif
487.0,308.0,435.0,2018-01-01,52.0751899,4.316852,1,ahn2_5_30gz1.tif
417.0,308.0,438.0,2018-01-01,52.0546052,4.3098935,1,ahn2_5_30gz1.tif
247.0,327.0,378.0,2018-01-01,52.557438,4.6464444,1,ahn2_5_19cn1.tif
136.0,343.0,391.0,2018-01-01,52.4365751,4.8523953,1,ahn2_5_25bn2.tif
539.0,366.0,415.0,2018-01-01,52.2103042,5.1478166,1,ahn2_5_31fn2.tif
804.0,305.0,437.0,2018-01-02,52.0626539,4.2783306,1,ahn2_5_30dz2.tif
763.0,307.0,442.0,2018-01-02,52.0165133,4.2955416,1,ahn2_5_37en1.tif
856.0,334.0,444.0,2018-01-02,51.9866752,4.666067,1,ahn2_5_38an2.tif
560.0,365.0,430.0,2018-01-02,52.0776287,5.1129627,1,ahn2_5_31hz2.tif
1196.0,305.0,436.0,2018-01-03,52.0751041,4.2796205,1,ahn2_5_30dz2.tif
1120.0,305.0,438.0,2018-01-03,52.05649,4.2757274,1,ahn2_5_30dz2.tif
1120.0,305.0,438.0,2018-01-03,52.0564901,4.275742,1,ahn2_5_30dz2.tif
1012.0,320.0,436.0,2018-01-03,52.058999,4.4781237,1,ahn2_5_30hz1.tif
834.0,321.0,443.0,2018-01-03,52.0003244,4.492595,1,ahn2_5_37fn1.tif
854.0,324.0,413.0,2018-01-03,52.2612801,4.5596708,1,ahn2_5_24hz2.tif
949.0,341.0,390.0,2018-01-03,52.4445329,4.8355757,1,ahn2_5_25bn2.tif
690.0,342.0,442.0,2018-01-03,51.9958865,4.7804417,1,ahn2_5_38bn1.tif
1315.0,397.0,507.0,2018-01-03,51.3973436,5.467108,1,ahn2_5_51gz1.tif
2200.0,401.0,328.0,2018-01-03,52.9324307,5.76605,1,ahn2_5_16an1.tif
1037.0,401.0,449.0,2018-01-03,51.8856064,5.5944008,1,ahn2_5_39gn2.tif
2461.0,429.0,374.0,2018-01-03,52.5097828,6.0912808,1,ahn2_5_21gz1.tif
2050.0,472.0,388.0,2018-01-03,52.3481144,6.6724058,1,ahn2_5_28gn1.tif
23.0,308.0,435.0,2018-01-04,52.0747465,4.3184964,1,ahn2_5_30gz1.tif
29.0,312.0,443.0,2018-01-04,52.0051152,4.3635305,1,ahn2_5_37en1.tif
48.0,335.0,455.0,2018-01-04,51.8844863,4.6780475,1,ahn2_5_38cn2.tif
15.0,350.0,416.0,2018-01-04,52.2096011,4.9236072,1,ahn2_5_31en1.tif
46.0,388.0,453.0,2018-01-04,51.8698918,5.4147474,1,ahn2_5_39dn2.tif
157.0,431.0,429.0,2018-01-04,52.0356457,6.0448269,1,ahn2_5_40en1.tif
723.0,305.0,431.0,2018-01-05,52.1137481,4.2871954,1,ahn2_5_30dn2.tif
620.0,306.0,436.0,2018-01-05,52.067965,4.2820203,1,ahn2_5_30dz2.tif
541.0,311.0,435.0,2018-01-05,52.077139,4.3632103,1,ahn2_5_30gz1.tif
282.0,472.0,388.0,2018-01-05,52.3501333,6.6752146,1,ahn2_5_28gn1.tif
446.0,383.0,461.0,2018-01-10,51.8018631,5.3358215,1,ahn2_5_45bn1.tif
182.0,475.0,398.0,2018-01-10,52.2557207,6.7047214,1,ahn2_5_28gz1.tif
29.0,397.0,370.0,2018-01-12,52.5693124,5.6434069,1,ahn2_5_20hn1.tif
1992.0,307.0,436.0,2018-01-15,52.0744826,4.309269,1,ahn2_5_30gz1.tif
1923.0,309.0,437.0,2018-01-15,52.0576125,4.3252924,1,ahn2_5_30gz1.tif
1923.0,309.0,437.0,2018-01-15,52.0583341,4.3235838,1,ahn2_5_30gz1.tif
1724.0,320.0,436.0,2018-01-15,52.059955,4.4902659,1,ahn2_5_30hz1.tif
728.0,316.0,441.0,2018-01-16,52.0251256,4.4288327,1,ahn2_5_37en2.tif
606.0,369.0,400.0,2018-01-16,52.3390741,5.2164828,1,ahn2_5_26cn1.tif
72.0,305.0,439.0,2018-01-17,52.049776,4.2777019,1,ahn2_5_30dz2.tif
85.0,307.0,435.0,2018-01-17,52.0799544,4.3080283,1,ahn2_5_30gz1.tif
72.0,307.0,437.0,2018-01-17,52.0647374,4.2983614,1,ahn2_5_30gz1.tif
51.0,308.0,438.0,2018-01-17,52.0547171,4.3113197,1,ahn2_5_30gz1.tif
1120.0,303.0,437.0,2018-01-18,52.0683478,4.2495291,1,ahn2_5_30dz2.tif
1120.0,303.0,437.0,2018-01-18,52.0683478,4.2495291,1,ahn2_5_30dz2.tif
1092.0,305.0,438.0,2018-01-18,52.0554099,4.2708258,1,ahn2_5_30dz2.tif
1223.0,317.0,422.0,2018-01-18,52.1820846,4.4632791,1,ahn2_5_30fz1.tif
954.0,325.0,409.0,2018-01-18,52.2883422,4.5820592,1,ahn2_5_25cz1.tif
1461.0,334.0,444.0,2018-01-18,51.9841383,4.6640768,1,ahn2_5_38an2.tif
1231.0,336.0,440.0,2018-01-18,52.0206927,4.703079,1,ahn2_5_38an2.tif
1154.0,359.0,424.0,2018-01-18,52.1406076,5.0379377,1,ahn2_5_31hn1.tif
1067.0,384.0,418.0,2018-01-18,52.1681316,5.4042176,1,ahn2_5_32bz2.tif
882.0,418.0,567.0,2018-01-18,50.8636256,5.6723601,1,ahn2_5_69an2.tif
1071.0,424.0,437.0,2018-01-18,51.9711214,5.9354757,1,ahn2_5_40bz1.tif
167.0,305.0,432.0,2018-01-19,52.1100411,4.2838813,1,ahn2_5_30dn2.tif
155.0,305.0,435.0,2018-01-19,52.0772907,4.2805645,1,ahn2_5_30dz2.tif
160.0,307.0,438.0,2018-01-19,52.0530842,4.3057601,1,ahn2_5_30gz1.tif
174.0,317.0,430.0,2018-01-19,52.1178977,4.4467887,1,ahn2_5_30hn1.tif
187.0,335.0,383.0,2018-01-19,52.5075176,4.7537316,1,ahn2_5_19dz1.tif
288.0,450.0,419.0,2018-01-19,52.1056739,6.3204271,1,ahn2_5_33hn2.tif
287.0,369.0,413.0,2018-01-20,52.2248486,5.1985382,1,ahn2_5_32an1.tif
280.0,398.0,499.0,2018-01-20,51.4601927,5.4887055,1,ahn2_5_51gn1.tif
390.0,303.0,437.0,2018-01-21,52.0647596,4.251241,1,ahn2_5_30dz2.tif
396.0,311.0,435.0,2018-01-21,52.0789498,4.3616078,1,ahn2_5_30gz1.tif
582.0,307.0,438.0,2018-01-24,52.0552501,4.3066993,1,ahn2_5_30gz1.tif
536.0,308.0,440.0,2018-01-24,52.0349146,4.3186672,1,ahn2_5_30gz1.tif
507.0,373.0,393.0,2018-01-24,52.392287,5.2743651,1,ahn2_5_26az2.tif
1625.0,400.0,297.0,2018-01-24,53.2006844,5.8008263,1,ahn2_5_06cz1.tif
11.0,365.0,428.0,2018-01-25,52.096131,5.118993,1,ahn2_5_31hn2.tif
43.0,449.0,505.0,2018-01-25,51.3657033,6.1675996,1,ahn2_5_52gz2.tif
134.0,304.0,439.0,2018-01-27,52.0441819,4.2565865,1,ahn2_5_30dz2.tif
240.0,305.0,437.0,2018-01-29,52.0653968,4.2784668,1,ahn2_5_30dz2.tif
188.0,308.0,433.0,2018-01-29,52.0932204,4.3223608,1,ahn2_5_30gn1.tif
1985.0,411.0,482.0,2018-01-31,51.6023164,5.6824806,1,ahn2_5_45hz2.tif
611.0,472.0,388.0,2018-01-31,52.3493208,6.6672088,1,ahn2_5_28gn1.tif
275.0,305.0,435.0,2018-02-01,52.0834426,4.2809521,1,ahn2_5_30dz2.tif
249.0,350.0,382.0,2018-02-02,52.5044894,4.9624033,1,ahn2_5_19gz2.tif
546.0,365.0,429.0,2018-02-02,52.0905122,5.1145325,1,ahn2_5_31hz2.tif
522.0,306.0,439.0,2018-02-03,52.0465989,4.2887727,1,ahn2_5_30dz2.tif
439.0,310.0,435.0,2018-02-03,52.0748069,4.3422462,1,ahn2_5_30gz1.tif
642.0,311.0,446.0,2018-02-03,51.9805251,4.3496159,1,ahn2_5_37en1.tif
275.0,318.0,414.0,2018-02-03,52.2532358,4.487328,1,ahn2_5_30fn1.tif
374.0,319.0,438.0,2018-02-03,52.0467566,4.4619721,1,ahn2_5_30hz1.tif
253.0,336.0,440.0,2018-02-03,52.0190727,4.7024295,1,ahn2_5_38an2.tif
262.0,458.0,386.0,2018-02-03,52.3788176,6.4831646,1,ahn2_5_28az2.tif
145.0,306.0,437.0,2018-02-09,52.0621534,4.287268,1,ahn2_5_30dz2.tif
151.0,307.0,438.0,2018-02-09,52.0555067,4.3043018,1,ahn2_5_30gz1.tif
147.0,322.0,423.0,2018-02-09,52.1687493,4.5225044,1,ahn2_5_30fz2.tif
105.0,335.0,466.0,2018-02-09,51.7957942,4.6647138,1,ahn2_5_44an2.tif
56.0,309.0,437.0,2018-02-10,52.0570073,4.3264834,1,ahn2_5_30gz1.tif
160.0,447.0,506.0,2018-02-10,51.3605318,6.1465707,1,ahn2_5_58en2.tif
560.0,313.0,420.0,2018-02-11,52.204472,4.4002543,1,ahn2_5_30en2.tif
611.0,319.0,435.0,2018-02-11,52.0679221,4.4696874,1,ahn2_5_30hz1.tif
30.0,401.0,297.0,2018-02-12,53.1985187,5.8034692,1,ahn2_5_06cz1.tif
13.0,441.0,562.0,2018-02-12,50.8913909,5.9873852,1,ahn2_5_69en2.tif
88.0,309.0,435.0,2018-02-14,52.0808134,4.3333789,1,ahn2_5_30gz1.tif
88.0,309.0,435.0,2018-02-14,52.0808134,4.3333789,1,ahn2_5_30gz1.tif
66.0,312.0,443.0,2018-02-14,52.0090429,4.3631436,1,ahn2_5_37en1.tif
58.0,400.0,504.0,2018-02-14,51.4206442,5.5068138,1,ahn2_5_51gn1.tif
343.0,367.0,396.0,2018-02-15,52.369255,5.1827277,1,ahn2_5_26cn1.tif
384.0,423.0,435.0,2018-02-15,51.9874313,5.9127315,1,ahn2_5_40bn1.tif
384.0,423.0,435.0,2018-02-15,51.9874313,5.9127315,1,ahn2_5_40bn1.tif
19.0,304.0,437.0,2018-02-19,52.0614243,4.2652362,1,ahn2_5_30dz2.tif
34.0,364.0,437.0,2018-02-19,52.0223692,5.0940984,1,ahn2_5_38fn1.tif
14.0,369.0,396.0,2018-02-28,52.3686057,5.2196016,1,ahn2_5_26cn1.tif
61.0,303.0,436.0,2018-03-02,52.0762227,4.2496869,1,ahn2_5_30dz2.tif
110.0,303.0,447.0,2018-03-02,51.9779827,4.2380029,1,ahn2_5_37bn2.tif
63.0,305.0,437.0,2018-03-02,52.0637897,4.2812763,1,ahn2_5_30dz2.tif
63.0,306.0,437.0,2018-03-02,52.0623125,4.2947017,1,ahn2_5_30gz1.tif
57.0,307.0,434.0,2018-03-02,52.0874389,4.3116269,1,ahn2_5_30gz1.tif
57.0,307.0,434.0,2018-03-02,52.0837523,4.3047115,1,ahn2_5_30gz1.tif
61.0,307.0,436.0,2018-03-02,52.0723556,4.3057026,1,ahn2_5_30gz1.tif
60.0,308.0,434.0,2018-03-02,52.082857,4.324766,1,ahn2_5_30gz1.tif
60.0,308.0,435.0,2018-03-02,52.0802027,4.3177347,1,ahn2_5_30gz1.tif
65.0,308.0,437.0,2018-03-02,52.0655447,4.3177689,1,ahn2_5_30gz1.tif
64.0,309.0,436.0,2018-03-02,52.0713729,4.3246527,1,ahn2_5_30gz1.tif
64.0,309.0,437.0,2018-03-02,52.0576125,4.3252924,1,ahn2_5_30gz1.tif
64.0,309.0,437.0,2018-03-02,52.061999,4.3233071,1,ahn2_5_30gz1.tif
63.0,311.0,431.0,2018-03-02,52.1090606,4.3687271,1,ahn2_5_30gn2.tif
61.0,311.0,436.0,2018-03-02,52.064785,4.3576448,1,ahn2_5_30gz1.tif
62.0,312.0,435.0,2018-03-02,52.080388,4.3688694,1,ahn2_5_30gz2.tif
35.0,313.0,427.0,2018-03-02,52.1439096,4.3975671,1,ahn2_5_30gn2.tif
24.0,315.0,415.0,2018-03-02,52.2436308,4.4315119,1,ahn2_5_30en2.tif
24.0,315.0,415.0,2018-03-02,52.2450254,4.4305741,1,ahn2_5_30en2.tif
19.0,319.0,425.0,2018-03-02,52.1614583,4.4856389,1,ahn2_5_30fz1.tif
69.0,319.0,436.0,2018-03-02,52.0597038,4.4693309,1,ahn2_5_30hz1.tif
69.0,320.0,437.0,2018-03-02,52.0561132,4.4827316,1,ahn2_5_30hz1.tif
63.0,322.0,435.0,2018-03-02,52.0704263,4.5129422,1,ahn2_5_30hz2.tif
15.0,323.0,413.0,2018-03-02,52.2591788,4.5586699,1,ahn2_5_30fn2.tif
92.0,329.0,452.0,2018-03-02,51.9199708,4.5881167,1,ahn2_5_38cn1.tif
59.0,337.0,440.0,2018-03-02,52.0194784,4.7107024,1,ahn2_5_38an2.tif
26.0,363.0,426.0,2018-03-02,52.1171468,5.0969228,1,ahn2_5_31hn2.tif
34.0,363.0,429.0,2018-03-02,52.0914542,5.0986655,1,ahn2_5_31hz2.tif
28.0,365.0,426.0,2018-03-02,52.1160304,5.1228886,1,ahn2_5_31hn2.tif
23.0,367.0,408.0,2018-03-02,52.2667772,5.1675825,1,ahn2_5_26cz1.tif
20.0,369.0,426.0,2018-03-02,52.1147162,5.1856446,1,ahn2_5_32cn1.tif
50.0,384.0,464.0,2018-03-02,51.7741788,5.3431827,1,ahn2_5_45bn1.tif
146.0,397.0,498.0,2018-03-02,51.4710597,5.479428,1,ahn2_5_51gn1.tif
51.0,421.0,453.0,2018-03-02,51.8383138,5.8708268,1,ahn2_5_40cz2.tif
57.0,422.0,455.0,2018-03-02,51.8240644,5.874089,1,ahn2_5_40cz2.tif
326.0,430.0,571.0,2018-03-02,50.8197508,5.8271447,1,ahn2_5_69bz2.tif
257.0,440.0,557.0,2018-03-02,50.9359628,5.9724719,1,ahn2_5_68gz2.tif
11.0,260.0,511.0,2018-03-03,51.456653,3.5763959,1,ahn2_5_65cz2.tif
53.0,302.0,437.0,2018-03-03,52.0675359,4.2340556,1,ahn2_5_30dz2.tif
46.0,302.0,446.0,2018-03-03,51.9895637,4.2205012,1,ahn2_5_37bn1.tif
49.0,304.0,435.0,2018-03-03,52.0798364,4.2655622,1,ahn2_5_30dz2.tif
51.0,305.0,432.0,2018-03-03,52.1053169,4.2738127,1,ahn2_5_30dn2.tif
51.0,305.0,432.0,2018-03-03,52.1078008,4.2846557,1,ahn2_5_30dn2.tif
47.0,305.0,437.0,2018-03-03,52.0637728,4.2776712,1,ahn2_5_30dz2.tif
47.0,305.0,437.0,2018-03-03,52.0596484,4.2779822,1,ahn2_5_30dz2.tif
49.0,306.0,432.0,2018-03-03,52.1102032,4.2926259,1,ahn2_5_30gn1.tif
50.0,306.0,435.0,2018-03-03,52.0814572,4.297473,1,ahn2_5_30gz1.tif
48.0,306.0,437.0,2018-03-03,52.06231,4.2944392,1,ahn2_5_30gz1.tif
49.0,306.0,441.0,2018-03-03,52.0305411,4.2872752,1,ahn2_5_37bn2.tif
47.0,307.0,438.0,2018-03-03,52.0574828,4.3029323,1,ahn2_5_30gz1.tif
45.0,308.0,436.0,2018-03-03,52.0687044,4.3114064,1,ahn2_5_30gz1.tif
46.0,308.0,437.0,2018-03-03,52.0601785,4.3207838,1,ahn2_5_30gz1.tif
46.0,308.0,438.0,2018-03-03,52.0549532,4.3135449,1,ahn2_5_30gz1.tif
46.0,308.0,438.0,2018-03-03,52.0550233,4.3173051000000005,1,ahn2_5_30gz1.tif
45.0,308.0,440.0,2018-03-03,52.0318838,4.3160508,1,ahn2_5_37en1.tif
45.0,309.0,436.0,2018-03-03,52.0713729,4.3246527,1,ahn2_5_30gz1.tif
45.0,309.0,436.0,2018-03-03,52.0653073,4.3343563,1,ahn2_5_30gz1.tif
45.0,309.0,438.0,2018-03-03,52.0524691,4.3320921,1,ahn2_5_30gz1.tif
44.0,309.0,439.0,2018-03-03,52.0420403,4.3258804,1,ahn2_5_30gz1.tif
45.0,310.0,435.0,2018-03-03,52.0756563,4.3427778,1,ahn2_5_30gz1.tif
44.0,310.0,442.0,2018-03-03,52.0143902,4.3328139,1,ahn2_5_37en1.tif
45.0,311.0,444.0,2018-03-03,51.9962056,4.3540649,1,ahn2_5_37en1.tif
40.0,313.0,426.0,2018-03-03,52.1525721,4.4045,1,ahn2_5_30ez2.tif
46.0,314.0,420.0,2018-03-03,52.2074162,4.4127568,1,ahn2_5_30en2.tif
38.0,314.0,427.0,2018-03-03,52.1398684,4.4084755,1,ahn2_5_30gn2.tif
38.0,314.0,428.0,2018-03-03,52.1378693,4.4058753,1,ahn2_5_30gn2.tif
41.0,315.0,436.0,2018-03-03,52.0649457,4.4081166,1,ahn2_5_30gz2.tif
44.0,317.0,426.0,2018-03-03,52.1520019,4.4584556,1,ahn2_5_30fz1.tif
44.0,317.0,426.0,2018-03-03,52.1519063,4.458651,1,ahn2_5_30fz1.tif
20.0,318.0,417.0,2018-03-03,52.2252707,4.4785961,1,ahn2_5_30fn1.tif
40.0,318.0,424.0,2018-03-03,52.1634027,4.4680025,1,ahn2_5_30fz1.tif
37.0,320.0,424.0,2018-03-03,52.161782,4.4945631,1,ahn2_5_30fz1.tif
34.0,321.0,435.0,2018-03-03,52.0694923,4.4938815,1,ahn2_5_30hz1.tif
37.0,321.0,436.0,2018-03-03,52.0640317,4.5028136,1,ahn2_5_30hz1.tif
91.0,321.0,463.0,2018-03-03,51.8280854,4.4731532,1,ahn2_5_37hz1.tif
32.0,322.0,424.0,2018-03-03,52.1651614,4.5259796,1,ahn2_5_30fz2.tif
39.0,323.0,427.0,2018-03-03,52.1374634,4.5339783,1,ahn2_5_30hn2.tif
32.0,328.0,453.0,2018-03-03,51.914202,4.5818239,1,ahn2_5_37hn2.tif
25.0,331.0,429.0,2018-03-03,52.111222,4.6472507,1,ahn2_5_31cn1.tif
29.0,332.0,436.0,2018-03-03,52.0503271,4.6465561,1,ahn2_5_31cz1.tif
29.0,332.0,436.0,2018-03-03,52.0561696,4.6494339,1,ahn2_5_31cz1.tif
20.0,336.0,440.0,2018-03-03,52.0137164,4.7086249,1,ahn2_5_38an2.tif
21.0,339.0,432.0,2018-03-03,52.0818853,4.7512063,1,ahn2_5_31dz1.tif
12.0,343.0,440.0,2018-03-03,52.0116996,4.8022662,1,ahn2_5_38bn1.tif
20.0,351.0,458.0,2018-03-03,51.8545269,4.8929902,1,ahn2_5_38gz1.tif
21.0,375.0,465.0,2018-03-03,51.7726952,5.2134261,1,ahn2_5_45an1.tif
18.0,390.0,450.0,2018-03-03,51.8864073,5.4385927,1,ahn2_5_39dn2.tif
83.0,398.0,498.0,2018-03-03,51.4743203,5.4924394,1,ahn2_5_51gn1.tif
58.0,398.0,503.0,2018-03-03,51.4311454,5.4781291,1,ahn2_5_51gn1.tif
22.0,420.0,569.0,2018-03-03,50.8503033,5.6903396,1,ahn2_5_69az2.tif
70.0,429.0,554.0,2018-03-03,50.9662584,5.8265935,1,ahn2_5_68dz2.tif
59.0,436.0,558.0,2018-03-03,50.9277899,5.926612,1,ahn2_5_68gz1.tif
64.0,441.0,561.0,2018-03-03,50.8975851,5.9892133,1,ahn2_5_69en2.tif
71.0,444.0,560.0,2018-03-03,50.908708,6.0221561,1,ahn2_5_69en2.tif
67.0,447.0,561.0,2018-03-03,50.8936147,6.0630934,1,ahn2_5_69fn1.tif
164.0,448.0,505.0,2018-03-03,51.3671408,6.1638169,1,ahn2_5_52gz2.tif
39.0,448.0,564.0,2018-03-03,50.871144,6.0721742,1,ahn2_5_69fn1.tif
704.0,262.0,505.0,2018-03-04,51.5016526,3.6145932,1,ahn2_5_65dn1.tif
551.0,274.0,513.0,2018-03-04,51.4308256,3.7672858,1,ahn2_5_65gz1.tif
412.0,281.0,534.0,2018-03-04,51.2425814,3.8475652,1,ahn2_5_67gn2.tif
658.0,282.0,504.0,2018-03-04,51.498843,3.8861707,1,ahn2_5_65hn1.tif
425.0,285.0,532.0,2018-03-04,51.2648483,3.9077944,1,ahn2_5_67hn1.tif
581.0,298.0,487.0,2018-03-04,51.6388938,4.1291493,1,ahn2_5_43cn2.tif
711.0,302.0,438.0,2018-03-04,52.0587133,4.2330481,1,ahn2_5_30dz2.tif
757.0,302.0,446.0,2018-03-04,51.9892142,4.2269749,1,ahn2_5_37bn2.tif
705.0,303.0,438.0,2018-03-04,52.0576734,4.2509087,1,ahn2_5_30dz2.tif
686.0,305.0,434.0,2018-03-04,52.0919057,4.2755197,1,ahn2_5_30dn2.tif
715.0,305.0,435.0,2018-03-04,52.0817381,4.2771969,1,ahn2_5_30dz2.tif
712.0,305.0,439.0,2018-03-04,52.0489899,4.2764974,1,ahn2_5_30dz2.tif
702.0,306.0,435.0,2018-03-04,52.0815285,4.2931181,1,ahn2_5_30gz1.tif
696.0,306.0,437.0,2018-03-04,52.0626776,4.2815651,1,ahn2_5_30dz2.tif
669.0,307.0,434.0,2018-03-04,52.0846275,4.300095,1,ahn2_5_30gz1.tif
657.0,308.0,435.0,2018-03-04,52.0798665,4.321707,1,ahn2_5_30gz1.tif
637.0,309.0,437.0,2018-03-04,52.0598093,4.3296272,1,ahn2_5_30gz1.tif
646.0,310.0,438.0,2018-03-04,52.0531912,4.3364492,1,ahn2_5_30gz1.tif
696.0,310.0,444.0,2018-03-04,52.0004399,4.3358654,1,ahn2_5_37en1.tif
609.0,311.0,434.0,2018-03-04,52.0889188,4.3678872,1,ahn2_5_30gz2.tif
622.0,311.0,437.0,2018-03-04,52.0618144,4.3621629,1,ahn2_5_30gz1.tif
627.0,311.0,442.0,2018-03-04,52.0192631,4.3501241,1,ahn2_5_37en1.tif
665.0,311.0,443.0,2018-03-04,52.0058662,4.3466618,1,ahn2_5_37en1.tif
642.0,313.0,445.0,2018-03-04,51.9910922,4.3734564,1,ahn2_5_37en2.tif
574.0,314.0,427.0,2018-03-04,52.141007,4.4081145,1,ahn2_5_30gn2.tif
491.0,315.0,416.0,2018-03-04,52.235844,4.4322647,1,ahn2_5_30en2.tif
